sample_id,label,original_label,split,local_path,source_dataset,repository_url,dataset_card_url,source_revision,source_repo_file,source_url,original_id,source_group,group_strategy,split_method,declared_license,license_scope,license_evidence_url,is_synthetic,synthetic_basis,generator,source_file_sha256,raw_image_sha256,local_sha256,perceptual_dhash,mime,width,height,text_metadata,selection_seed,builder_version,label_audit_status
firearms-672a5c34cb14a436,firearms,rifile,train,data/capstone_dataset/train/firearms/firearms-672a5c34cb14a436.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,rifile/rifle1160_jpg.rf.16eb1dc74bdf7755e2e5b9961877c20e.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/rifile/rifle1160_jpg.rf.16eb1dc74bdf7755e2e5b9961877c20e.jpg,rifle1160,weapons-set1::rifile::rifle1160,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,672a5c34cb14a43610e13500c710867a616073cc2d5bbed33bfb0e0412fcfe50,672a5c34cb14a43610e13500c710867a616073cc2d5bbed33bfb0e0412fcfe50,bde883bae873f3e95f6c353a89c7c836d0fe7a1cee28d1312a59b678814eb4b9,c7a88c9809240040,image/jpeg,416,416,"{""source_folder"": ""rifile""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-74ce871bc526b686,firearms,rifile,train,data/capstone_dataset/train/firearms/firearms-74ce871bc526b686.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,rifile/Shotgun_68.jpeg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/rifile/Shotgun_68.jpeg,shotgun-68,weapons-set1::rifile::shotgun-68,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,74ce871bc526b6868a4ec4767ded07295c55ce7222474f89682d182aa7b7e925,74ce871bc526b6868a4ec4767ded07295c55ce7222474f89682d182aa7b7e925,1d849037952d1783c97868da470a7ba66f63b3ac1f3641c20281cacad446d248,000000e010000000,image/jpeg,768,768,"{""source_folder"": ""rifile""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-75b25cd76dcaad90,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-75b25cd76dcaad90.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/pistol948_jpg.rf.285104004cc6dbd2d7be87e6dc24b098.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/pistol948_jpg.rf.285104004cc6dbd2d7be87e6dc24b098.jpg,pistol948,weapons-set1::pistol::pistol948,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,75b25cd76dcaad9011cd8f6cdd5dc0ee8128a798c7247aa20493fa7c3868cd08,75b25cd76dcaad9011cd8f6cdd5dc0ee8128a798c7247aa20493fa7c3868cd08,dd5d421d8ec81742c34688c646256e720e29dd3bcd07694ff3fccb21d81768dc,32b0e662d0b0b070,image/jpeg,416,416,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-7a6e083d3dc1afa9,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-7a6e083d3dc1afa9.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1976_jpg.rf.411bd8388755fa41e8f64bbbe454a4d9.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1976_jpg.rf.411bd8388755fa41e8f64bbbe454a4d9.jpg,1976,weapons-set1::pistol::1976,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,7a6e083d3dc1afa9d5d950eb479f773538c532ac155a1698d738ec8fc6f1a2e2,7a6e083d3dc1afa9d5d950eb479f773538c532ac155a1698d738ec8fc6f1a2e2,a01273c18764fec699fa1b94613891ce71b8257acf307727ced332e9c005bbc1,84c2de7cac6e2e2c,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-7ae84893226ac6ec,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-7ae84893226ac6ec.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1588_jpg.rf.8e2d7a91c4bad3463c842238d441ad5e.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1588_jpg.rf.8e2d7a91c4bad3463c842238d441ad5e.jpg,1588,weapons-set1::pistol::1588,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,7ae84893226ac6ec70158f76fd2de72ca51f8a9beb4298989e824b905f219e1e,7ae84893226ac6ec70158f76fd2de72ca51f8a9beb4298989e824b905f219e1e,d7a9fd2c91b8c5e7d0f17972755966ae345ee0517ecae69466cf34c44f76b834,5574606161c9c149,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-8765f25d7d48dc8c,firearms,rifile,train,data/capstone_dataset/train/firearms/firearms-8765f25d7d48dc8c.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,rifile/Shotgun_67.png,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/rifile/Shotgun_67.png,shotgun-67,weapons-set1::rifile::shotgun-67,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,8765f25d7d48dc8c09cfff4561998a92cf384b61340c6e14cf88bc0c2fad7b83,8765f25d7d48dc8c09cfff4561998a92cf384b61340c6e14cf88bc0c2fad7b83,04353fbac4103bb95da6778f191da1b679d4d02d6c546028166e6cb5e9cd3e7d,c23060d8c2b86c4c,image/jpeg,448,340,"{""source_folder"": ""rifile""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-8a6c93a86ee9c0fa,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-8a6c93a86ee9c0fa.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1853_jpg.rf.f17bf40fc20d51475018709dba0300ac.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1853_jpg.rf.f17bf40fc20d51475018709dba0300ac.jpg,1853,weapons-set1::pistol::1853,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,8a6c93a86ee9c0fa00702686b1a3f698a1032709aa7246f10ff96afdcb6cc207,8a6c93a86ee9c0fa00702686b1a3f698a1032709aa7246f10ff96afdcb6cc207,b9491cdd4ff0005548a266b22cd6792db60b5ddac3690280f557b7aaf0d6d86b,89cfc8c8ca888080,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-8d302f585c42a951,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-8d302f585c42a951.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1744_jpg.rf.5fba25e32ed97785fddeab83ea8ee250.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1744_jpg.rf.5fba25e32ed97785fddeab83ea8ee250.jpg,1744,weapons-set1::pistol::1744,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,8d302f585c42a951f772ca4682cc3909b76077e97be7e9344f540bbe98005f93,8d302f585c42a951f772ca4682cc3909b76077e97be7e9344f540bbe98005f93,040faae07a6f9f9b5ce905b466b84378b9d9ebd51962763b82b6557efee7df03,1c5cb8ec6cacae2c,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-8dfbb84675b6e59b,firearms,rifile,train,data/capstone_dataset/train/firearms/firearms-8dfbb84675b6e59b.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,rifile/rifle1157_jpg.rf.7fb34957104b18682c2f6018ac2b2a04.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/rifile/rifle1157_jpg.rf.7fb34957104b18682c2f6018ac2b2a04.jpg,rifle1157,weapons-set1::rifile::rifle1157,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,8dfbb84675b6e59b99c3e097173df109a4e95445b9dd1adab14a0c8499d233b9,8dfbb84675b6e59b99c3e097173df109a4e95445b9dd1adab14a0c8499d233b9,a4011a9e86b89b42ea3f82a1343064551ef7fe92ee19148f4c6b984515135f37,30e8e46c414c4848,image/jpeg,416,416,"{""source_folder"": ""rifile""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-94408d86c86b2c8d,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-94408d86c86b2c8d.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/pistol853_jpg.rf.20bfa62c044e99d7c8c84ec68c8b69aa.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/pistol853_jpg.rf.20bfa62c044e99d7c8c84ec68c8b69aa.jpg,pistol853,weapons-set1::pistol::pistol853,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,94408d86c86b2c8d1dc0f201c4ca80963417d74e1469a2f99aee43d265d2bdd7,94408d86c86b2c8d1dc0f201c4ca80963417d74e1469a2f99aee43d265d2bdd7,db43d67f8a3f6383d17e198a44f3f5278804073d09f71d533f80f1db7b729111,0081dec0c0849000,image/jpeg,416,416,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-973d6b80693f0785,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-973d6b80693f0785.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1685_jpg.rf.37610f2e407f63bd3b405458e32dfd05.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1685_jpg.rf.37610f2e407f63bd3b405458e32dfd05.jpg,1685,weapons-set1::pistol::1685,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,973d6b80693f0785aed2992817ea5c09641ae39bf97f53f908b6d884ca8251ab,973d6b80693f0785aed2992817ea5c09641ae39bf97f53f908b6d884ca8251ab,4f05d12f8e7ef7192d596ac50dced36b67e4ad13a85575ec9bdc6fe5dfff9063,8cb6cc6cbc0e3696,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-9f325a2ef351db2b,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-9f325a2ef351db2b.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1353_jpg.rf.709bfa50b79a27559daee79bb911bdef.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1353_jpg.rf.709bfa50b79a27559daee79bb911bdef.jpg,1353,weapons-set1::pistol::1353,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,9f325a2ef351db2b303df0fd3afcf61b89cc0843f3f9f06e03f7a9299fc4c9ee,9f325a2ef351db2b303df0fd3afcf61b89cc0843f3f9f06e03f7a9299fc4c9ee,43c396c39191c998fb4d64ed52804129ab351c2da0f4d904d5e7c9c6a7f011db,3e3abc0c9e161603,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-a011ea4d7db277de,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-a011ea4d7db277de.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1917_jpg.rf.da385e6c0987c453c046c8713b34ac98.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1917_jpg.rf.da385e6c0987c453c046c8713b34ac98.jpg,1917,weapons-set1::pistol::1917,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,a011ea4d7db277de05e60299f3184bb75188899dea9634945f11852f0dc26b94,a011ea4d7db277de05e60299f3184bb75188899dea9634945f11852f0dc26b94,49bd391d4dec754f0907446c15d99219cb94b06d2df07c9b5c6c984ce7ff393e,3849f8365e9e120b,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-a273453206f2eddf,firearms,pistol,train,data/capstone_dataset/train/firearms/firearms-a273453206f2eddf.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,pistol/1355_jpg.rf.af16c8daf8a3b5a7e090bfb01b361936.jpg,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/pistol/1355_jpg.rf.af16c8daf8a3b5a7e090bfb01b361936.jpg,1355,weapons-set1::pistol::1355,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,a273453206f2eddf2cd6392cf4af56c7028e6855047942f8e5ec0758f223283a,a273453206f2eddf2cd6392cf4af56c7028e6855047942f8e5ec0758f223283a,6d1b9a5c44cb743c527b1ff2229c3c2292ea90d096b73b1ac25805f9fb9d8474,83a2c0c884909000,image/jpeg,640,640,"{""source_folder"": ""pistol""}",462,1.0.0,source-derived label; no independent expert image audit
firearms-a3e1916dd7ec12fa,firearms,rifile,train,data/capstone_dataset/train/firearms/firearms-a3e1916dd7ec12fa.jpg,rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/tree/d4d9dbc8272958820a3f6757e4c48d8987300271,d4d9dbc8272958820a3f6757e4c48d8987300271,rifile/Shotgun_82.png,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/resolve/d4d9dbc8272958820a3f6757e4c48d8987300271/rifile/Shotgun_82.png,shotgun-82,weapons-set1::rifile::shotgun-82,source class plus pre-Roboflow source basename,deterministic_source_group_partition,OSL-3.0,repository-level card metadata only; per-image provenance and rights are absent,https://huggingface.co/datasets/rajshivanshuu/weapons_set1/blob/d4d9dbc8272958820a3f6757e4c48d8987300271/README.md,false,Repository card does not declare synthesis; false is not an authenticity guarantee,,a3e1916dd7ec12fad6bd6fd094327dab663f4105183b86c96ba91e14d8003c12,a3e1916dd7ec12fad6bd6fd094327dab663f4105183b86c96ba91e14d8003c12,843d0494f8e6d34e71e837236e542bab87b66deb508992ff234d9724efc1f2b6,00e6cccc8cb4ac00,image/jpeg,768,256,"{""source_folder"": ""rifile""}",462,1.0.0,source-derived label; no independent expert image audit
